"","ContractID","ConractSize","Currency","Expiration","Strike","Last","Chg","ChgPct","Bid","Ask","Vol","OI","LastTradeTime","IV","ITM"
"676","AAPL230915C00280000","REGULAR","USD",2023-09-15,280,0.56,0.04000002,7.6923122,0.41,0.95,1,189,2022-07-01 09:30:02,0.346442082519531,FALSE
"677","AAPL230915C00290000","REGULAR","USD",2023-09-15,290,0.45,0,0,0.38,1.17,46,459,2022-06-21 14:03:06,0.373297282714844,FALSE
"678","AAPL230915C00300000","REGULAR","USD",2023-09-15,300,0.4,0,0,0.3,0.74,1,6501,2022-06-30 11:28:32,0.357184162597656,FALSE
"679","AAPL240119C00050000","REGULAR","USD",2024-01-19,50,90.7,1.699997,1.9101089,88.55,92.2,3509,12899,2022-07-01 15:59:51,0.534428483886719,TRUE
"680","AAPL240119C00055000","REGULAR","USD",2024-01-19,55,85.2,0.6499939,0.76876867,84,88.1,347,1993,2022-07-01 14:55:00,0.536137451171875,TRUE
"681","AAPL240119C00060000","REGULAR","USD",2024-01-19,60,78.9,-3.0499954,-3.7217762,79.5,84.5,4,2357,2022-07-01 10:43:18,0.543339527587891,TRUE
"682","AAPL240119C00065000","REGULAR","USD",2024-01-19,65,75.25,0,0,75,80,72,2994,2022-06-29 09:34:24,0.521733298339844,TRUE
"683","AAPL240119C00070000","REGULAR","USD",2024-01-19,70,70.5,0,0,71,75.5,8,2864,2022-06-30 15:06:39,0.509221216430664,TRUE
"684","AAPL240119C00075000","REGULAR","USD",2024-01-19,75,70.65,0,0,66.5,71.5,30,1986,2022-06-28 10:31:57,0.574406111450195,TRUE
"685","AAPL240119C00080000","REGULAR","USD",2024-01-19,80,61.65,-1.2999992,-2.0651298,62.5,67,1,1323,2022-07-01 10:40:53,0.543339527587891,TRUE
"686","AAPL240119C00085000","REGULAR","USD",2024-01-19,85,58.2,0.5,0.86655116,58.5,63,4,315,2022-07-01 10:46:56,0.526249854736328,TRUE
"687","AAPL240119C00090000","REGULAR","USD",2024-01-19,90,54.6,0.5,0.9242144,55.6,59,2,1178,2022-07-01 13:09:24,0.508092077331543,TRUE
"688","AAPL240119C00095000","REGULAR","USD",2024-01-19,95,52.78,-0.7200012,-1.3457967,50.5,55.5,71,1027,2022-07-01 15:59:21,0.500127069091797,TRUE
"689","AAPL240119C00100000","REGULAR","USD",2024-01-19,100,49.05,2.4500008,5.2575126,47.9,50.95,144,6321,2022-07-01 15:59:21,0.468144967041016,TRUE
"690","AAPL240119C00105000","REGULAR","USD",2024-01-19,105,44.7,0.3500023,0.7891822,43.45,47.75,7,602,2022-07-01 14:24:14,0.463353755187988,TRUE
"691","AAPL240119C00110000","REGULAR","USD",2024-01-19,110,41.5,0.15999985,0.38703397,40.8,44.05,12,2343,2022-07-01 15:39:04,0.446935462341309,TRUE
"692","AAPL240119C00115000","REGULAR","USD",2024-01-19,115,38.65,2.3500023,6.4738355,37.5,40.7,2,1671,2022-07-01 15:57:52,0.43555251953125,TRUE
"693","AAPL240119C00120000","REGULAR","USD",2024-01-19,120,35.1,1.6499977,4.9327283,34.3,37.85,7,9566,2022-07-01 15:31:42,0.430944411315918,TRUE
"694","AAPL240119C00125000","REGULAR","USD",2024-01-19,125,32.2,1.6200008,5.297583,31.3,33.7,44,4457,2022-07-01 14:47:06,0.403234727478027,TRUE
"695","AAPL240119C00130000","REGULAR","USD",2024-01-19,130,29.15,1.3999996,5.0450435,28.45,31.6,5,5063,2022-07-01 15:22:51,0.40701886932373,TRUE
"696","AAPL240119C00135000","REGULAR","USD",2024-01-19,135,26.95,0.90999985,3.494623,25.8,28.95,74,5906,2022-07-01 15:58:42,0.399908344726563,TRUE
"697","AAPL240119C00140000","REGULAR","USD",2024-01-19,140,24.6,1.1499996,4.9040494,23.6,26.2,106,8032,2022-07-01 15:58:43,0.38947143737793,FALSE
"698","AAPL240119C00145000","REGULAR","USD",2024-01-19,145,22.02,1.0699997,5.107397,20.95,22.75,24,8816,2022-07-01 15:44:54,0.367102276306152,FALSE
"699","AAPL240119C00150000","REGULAR","USD",2024-01-19,150,19.5,0.5,2.631579,19.1,21,82,18990,2022-07-01 15:07:58,0.367804173583984,FALSE
"700","AAPL240119C00155000","REGULAR","USD",2024-01-19,155,18.03,1.0799999,6.3716807,16.7,20,28,3502,2022-07-01 15:58:56,0.377417114562988,FALSE
"701","AAPL240119C00160000","REGULAR","USD",2024-01-19,160,16,0.64000034,4.166669,15.55,16.95,98,16480,2022-07-01 15:46:05,0.3554751953125,FALSE
"702","AAPL240119C00165000","REGULAR","USD",2024-01-19,165,13.75,0.10000038,0.73260355,14.1,15.5,10,8193,2022-07-01 12:25:52,0.354925884399414,FALSE
"703","AAPL240119C00170000","REGULAR","USD",2024-01-19,170,13,0.5500002,4.417672,12.4,13.35,33,11923,2022-07-01 15:58:45,0.342230698852539,FALSE
"704","AAPL240119C00175000","REGULAR","USD",2024-01-19,175,11.3,0.6199999,5.805242,10.3,12.05,26,10371,2022-07-01 15:14:47,0.340369145202637,FALSE
"705","AAPL240119C00180000","REGULAR","USD",2024-01-19,180,10.4,0.34999943,3.4825814,10,11.1,25,10594,2022-07-01 15:46:27,0.342322250671387,FALSE
"706","AAPL240119C00185000","REGULAR","USD",2024-01-19,185,9,0.71000004,8.564536,8.55,11.25,8,5291,2022-07-01 15:31:25,0.360388476257324,FALSE
"707","AAPL240119C00190000","REGULAR","USD",2024-01-19,190,7.99,0.35999966,4.718213,6.85,8.45,6,11635,2022-07-01 14:40:19,0.329474478759766,FALSE
"708","AAPL240119C00195000","REGULAR","USD",2024-01-19,195,6.75,0,0,5.95,9.1,51,8541,2022-06-30 15:56:00,0.35428502166748,FALSE
"709","AAPL240119C00200000","REGULAR","USD",2024-01-19,200,6.3,0,0,6,6.75,134,33842,2022-07-01 15:31:25,0.326087061462402,FALSE
"710","AAPL240119C00205000","REGULAR","USD",2024-01-19,205,5.5,0.13000011,2.4208589,5.3,7.4,1,3182,2022-07-01 14:55:47,0.350287258911133,FALSE
"711","AAPL240119C00210000","REGULAR","USD",2024-01-19,210,4.8,-0.099999905,-2.0408144,4.5,6.75,35,9590,2022-07-01 12:23:40,0.350073638000488,FALSE
"712","AAPL240119C00215000","REGULAR","USD",2024-01-19,215,4.3,0.3000002,7.500005,3.4,6,1,5529,2022-07-01 09:34:27,0.346747255249023,FALSE
"713","AAPL240119C00220000","REGULAR","USD",2024-01-19,220,3.95,0.17000008,4.497357,3.65,5.1,16,10105,2022-07-01 15:12:09,0.338873798828125,FALSE
"714","AAPL240119C00225000","REGULAR","USD",2024-01-19,225,3.15,0,0,3.25,5.1,1,2823,2022-06-30 10:10:12,0.349005533447266,FALSE
"715","AAPL240119C00230000","REGULAR","USD",2024-01-19,230,3.19,-0.059999943,-1.8461522,2.89,4.65,1,1048,2022-06-29 14:41:21,0.34882242980957,FALSE
"716","AAPL240119C00235000","REGULAR","USD",2024-01-19,235,3,0,0,2.59,3.4,1,1779,2022-06-28 12:11:29,0.327765511474609,FALSE
"717","AAPL240119C00240000","REGULAR","USD",2024-01-19,240,2.55,0,0,2.36,3.6,26,6146,2022-07-01 12:05:49,0.341681387939453,FALSE
"718","AAPL240119C00245000","REGULAR","USD",2024-01-19,245,2.41,0,0,2.05,2.82,3,1343,2022-06-24 15:56:24,0.328803098754883,FALSE
"719","AAPL240119C00250000","REGULAR","USD",2024-01-19,250,2.22,0.22000003,11.000002,1.79,2.99,7,8496,2022-07-01 15:54:03,0.341742422485352,FALSE
"720","AAPL240119C00260000","REGULAR","USD",2024-01-19,260,1.63,-0.01999998,-1.21212,1.52,1.7,81,11082,2022-07-01 15:07:41,0.314276876831055,FALSE
"721","AAPL240119C00270000","REGULAR","USD",2024-01-19,270,1.51,0,0,1.19,1.58,1,962,2022-06-28 10:02:36,0.323126885986328,FALSE
"722","AAPL240119C00280000","REGULAR","USD",2024-01-19,280,1.1,0,0,0.96,1.32,2,1390,2022-06-30 09:37:16,0.324469645996094,FALSE
"723","AAPL240119C00290000","REGULAR","USD",2024-01-19,290,0.95,0.050000012,5.5555573,0.8,1.24,1,764,2022-06-30 09:31:37,0.332648275146484,FALSE
"724","AAPL240119C00300000","REGULAR","USD",2024-01-19,300,0.75,0,0,0.75,0.86,268,9846,2022-06-30 15:55:02,0.322882747802734,FALSE
"725","AAPL240119C00310000","REGULAR","USD",2024-01-19,310,0.69,0,0,0.55,1.04,2,237,2022-06-29 13:49:58,0.344366907958984,FALSE
"726","AAPL240119C00320000","REGULAR","USD",2024-01-19,320,0.59,-0.01000005,-1.666675,0.5,0.74,22,1178,2022-07-01 15:53:03,0.335333795166016,FALSE
"727","AAPL240621C00050000","REGULAR","USD",2024-06-21,50,90.15,0.15000153,0.16666836,89,94,5,560,2022-07-01 14:21:53,0.545048494873047,TRUE
"728","AAPL240621C00055000","REGULAR","USD",2024-06-21,55,84.2,-0.20000458,-0.23697224,84.5,89.5,2,463,2022-07-01 10:43:38,0.52460192199707,TRUE
"729","AAPL240621C00060000","REGULAR","USD",2024-06-21,60,80.8,0,0,80.5,85,4,624,2022-06-30 09:35:12,0.51367673828125,TRUE
"730","AAPL240621C00065000","REGULAR","USD",2024-06-21,65,77.15,-4.6500015,-5.684598,76,81,2,347,2022-07-01 14:08:30,0.583256120605469,TRUE
"731","AAPL240621C00070000","REGULAR","USD",2024-06-21,70,73,0,0,72,77,27,297,2022-06-30 12:24:32,0.566593689575195,TRUE
"732","AAPL240621C00075000","REGULAR","USD",2024-06-21,75,67.7,0,0,68,72.5,8,1540,2022-06-30 15:55:49,0.535832278442383,TRUE
"733","AAPL240621C00080000","REGULAR","USD",2024-06-21,80,64.25,-1.050003,-1.6079679,64,68.5,1,555,2022-07-01 12:46:20,0.518498467407227,TRUE
"734","AAPL240621C00085000","REGULAR","USD",2024-06-21,85,61.5,0,0,60,65,50,258,2022-06-30 12:56:54,0.511601563720703,TRUE
"735","AAPL240621C00090000","REGULAR","USD",2024-06-21,90,58.2,2.0900002,3.7248266,56,61,10,493,2022-07-01 15:23:36,0.492253612670899,TRUE
"736","AAPL240621C00095000","REGULAR","USD",2024-06-21,95,54.45,2.1500015,4.110902,52.5,57.35,1,303,2022-07-01 15:31:32,0.479375323486328,TRUE
"737","AAPL240621C00100000","REGULAR","USD",2024-06-21,100,50.1,0.099998474,0.19999696,49,54,15,1925,2022-07-01 13:44:06,0.470799969787598,TRUE
"738","AAPL240621C00105000","REGULAR","USD",2024-06-21,105,46,-1.3600006,-2.8716228,45.5,50.5,19,197,2022-07-01 12:59:11,0.458104784240723,TRUE
"739","AAPL240621C00110000","REGULAR","USD",2024-06-21,110,41.5,0,0,42.5,47,2,666,2022-06-30 10:01:39,0.444341494140625,TRUE
"740","AAPL240621C00115000","REGULAR","USD",2024-06-21,115,40,0,0,39.6,43.15,19,1025,2022-07-01 11:48:11,0.424200093994141,TRUE
"741","AAPL240621C00120000","REGULAR","USD",2024-06-21,120,36.8,0.8600006,2.3928788,36.2,40.45,2,1032,2022-07-01 12:17:44,0.420751642150879,TRUE
"742","AAPL240621C00125000","REGULAR","USD",2024-06-21,125,34.45,0,0,33.5,37.55,24,813,2022-06-30 15:37:21,0.412634047546387,TRUE
"743","AAPL240621C00130000","REGULAR","USD",2024-06-21,130,32.65,1.5700016,5.051485,32.55,32.95,23,4528,2022-07-01 15:55:22,0.379522806396484,TRUE
"744","AAPL240621C00135000","REGULAR","USD",2024-06-21,135,30.03,1.1300011,3.9100382,28.8,32.5,60,1388,2022-07-01 15:36:13,0.402532830200195,TRUE
"745","AAPL240621C00140000","REGULAR","USD",2024-06-21,140,27.87,1.2700005,4.774438,26.2,29.95,66,2381,2022-07-01 15:58:46,0.39493402923584,FALSE
"746","AAPL240621C00145000","REGULAR","USD",2024-06-21,145,25.8,1.9799995,8.312341,24.4,27.7,18,1731,2022-07-01 15:58:23,0.389929196472168,FALSE
"747","AAPL240621C00150000","REGULAR","USD",2024-06-21,150,22.95,0.75,3.3783782,21.95,25.6,61,13045,2022-07-01 15:46:46,0.385443157348633,FALSE
"748","AAPL240621C00155000","REGULAR","USD",2024-06-21,155,21.1,0.39999962,1.9323653,19.95,22.7,11,3641,2022-07-01 15:29:33,0.369299519958496,FALSE
"749","AAPL240621C00160000","REGULAR","USD",2024-06-21,160,19.41,0.65999985,3.5199993,18.05,20.5,4,3452,2022-07-01 15:46:29,0.360846235351562,FALSE
"750","AAPL240621C00165000","REGULAR","USD",2024-06-21,165,16.9,0,0,15.6,20,7,1052,2022-06-30 15:04:02,0.372900558166504,FALSE
"751","AAPL240621C00170000","REGULAR","USD",2024-06-21,170,16.19,0.7900009,5.129876,14.75,18.25,6,1857,2022-07-01 15:50:00,0.36759055267334,FALSE
"752","AAPL240621C00175000","REGULAR","USD",2024-06-21,175,14.87,0.9200001,6.5949826,13.25,16.2,139,3703,2022-07-01 15:01:18,0.357062093505859,FALSE
"753","AAPL240621C00180000","REGULAR","USD",2024-06-21,180,13,0.27000046,2.1209779,12.3,13.7,17,4316,2022-07-01 15:54:27,0.338995867919922,FALSE
"754","AAPL240621C00185000","REGULAR","USD",2024-06-21,185,12,0.6499996,5.7268686,10.65,12.5,5,1038,2022-07-01 15:34:45,0.336859658813477,FALSE
"755","AAPL240621C00190000","REGULAR","USD",2024-06-21,190,10.75,0.5,4.8780484,9.55,11.7,20,3386,2022-07-01 14:55:31,0.339117937011719,FALSE
"756","AAPL240621C00195000","REGULAR","USD",2024-06-21,195,9.7,0.15999985,1.6771473,8.5,12.05,22,1176,2022-07-01 15:04:25,0.356726403503418,FALSE
"757","AAPL240621C00200000","REGULAR","USD",2024-06-21,200,9.1,0.6000004,7.0588284,8.1,9.2,106,5599,2022-07-01 15:58:21,0.327399304199219,FALSE
"758","AAPL240621C00205000","REGULAR","USD",2024-06-21,205,7.43,0,0,6.8,8.6,59,525,2022-06-30 10:44:52,0.329474478759766,FALSE
"759","AAPL240621C00210000","REGULAR","USD",2024-06-21,210,7.4,0.4000001,5.7142873,7,8,43,1830,2022-07-01 15:46:41,0.330786721496582,FALSE
"760","AAPL240621C00215000","REGULAR","USD",2024-06-21,215,6.1,0,0,5.4,8.85,1,1622,2022-06-30 09:43:14,0.354498642578125,FALSE
"761","AAPL240621C00220000","REGULAR","USD",2024-06-21,220,6.05,0.35000038,6.1403575,5.55,7.5,2,648,2022-07-01 15:47:36,0.342688457946777,FALSE
"762","AAPL240621C00225000","REGULAR","USD",2024-06-21,225,5.75,0.3499999,6.4814796,4.5,7.5,3,1833,2022-07-01 15:54:52,0.352118295288086,FALSE
"763","AAPL240621C00230000","REGULAR","USD",2024-06-21,230,5,0,0,4.3,5.1,1,1075,2022-07-01 14:52:54,0.318122053222656,FALSE
"764","AAPL240621C00235000","REGULAR","USD",2024-06-21,235,4.64,0,0,3.4,6.55,1,467,2022-06-29 11:47:10,0.35352208984375,FALSE
"765","AAPL240621C00240000","REGULAR","USD",2024-06-21,240,3.95,0,0,3,5.85,1,450,2022-06-29 15:21:03,0.349066567993164,FALSE
"766","AAPL240621C00245000","REGULAR","USD",2024-06-21,245,3.55,0,0,2.67,4.55,2,263,2022-06-28 14:43:20,0.331305515136719,FALSE
"767","AAPL240621C00250000","REGULAR","USD",2024-06-21,250,3.3,-0.049999952,-1.492536,3,5,3,4217,2022-07-01 10:34:10,0.348151049804687,FALSE
"768","AAPL240621C00260000","REGULAR","USD",2024-06-21,260,2.81,0,0,2.39,3.65,5,710,2022-06-30 14:43:24,0.333075516967773,FALSE
"769","AAPL240621C00270000","REGULAR","USD",2024-06-21,270,2.33,0,0,1.52,3.55,1,330,2022-06-30 15:12:51,0.343939666137695,FALSE
"770","AAPL240621C00280000","REGULAR","USD",2024-06-21,280,2,-0.17000008,-7.8341045,1.9,2.54,2,225,2022-07-01 11:52:06,0.329474478759766,FALSE
"771","AAPL240621C00290000","REGULAR","USD",2024-06-21,290,1.77,-0.14999998,-7.812499,1.54,1.96,3,205,2022-07-01 15:42:40,0.322577575073242,FALSE
"772","AAPL240621C00300000","REGULAR","USD",2024-06-21,300,1.51,-0.00999999,-0.65789413,1.36,2.28,50,1003,2022-07-01 14:49:09,0.343939666137695,FALSE
"773","AAPL240621C00310000","REGULAR","USD",2024-06-21,310,1.27,0,0,1.15,2,10,490,2022-06-28 11:53:51,0.344977253417969,FALSE
"774","AAPL240621C00320000","REGULAR","USD",2024-06-21,320,1.22,0.110000014,9.909911,1.05,1.4,85,5906,2022-07-01 15:58:49,0.331427584228516,FALSE
